id_reserva;id_cliente;id_habitacion;id_canal;estado_reserva;adultos;ninos;bebes;deposito;checkin;checkout
2229;523;223;2;Canceled;2;0;0;10;25/07/2015;29/07/2015
2230;826;691;2;Canceled;2;0;0;10;25/07/2015;29/07/2015
2231;719;480;2;Canceled;2;0;0;10;25/07/2015;29/07/2015
2232;150;618;2;Canceled;2;0;0;10;25/07/2015;28/07/2015
2233;999;349;2;Canceled;2;0;0;10;25/07/2015;28/07/2015
2234;473;828;2;Canceled;2;0;0;10;25/07/2015;28/07/2015
2235;210;367;2;Canceled;2;0;0;10;25/07/2015;28/07/2015
2236;296;804;2;Canceled;2;0;0;10;25/07/2015;28/07/2015
2237;626;799;2;Canceled;2;0;0;10;25/07/2015;28/07/2015
2238;247;276;2;Canceled;2;0;0;10;25/07/2015;28/07/2015
2239;109;133;2;Canceled;2;0;0;10;25/07/2015;28/07/2015
2240;579;756;2;Canceled;2;0;0;10;25/07/2015;28/07/2015
2241;594;367;2;Canceled;2;0;0;10;25/07/2015;28/07/2015
2242;978;961;2;Canceled;2;0;0;90;25/07/2015;27/07/2015
2243;112;247;2;Canceled;2;0;0;90;25/07/2015;31/07/2015
2244;213;762;2;Canceled;2;0;0;10;25/07/2015;29/07/2015
2245;993;942;2;Canceled;2;0;0;10;25/07/2015;29/07/2015
2246;50;594;2;Canceled;2;0;0;10;25/07/2015;29/07/2015
2247;561;870;2;Canceled;2;0;0;10;25/07/2015;29/07/2015
2248;610;774;2;Canceled;2;0;0;10;25/07/2015;29/07/2015
2249;512;270;2;Canceled;2;0;0;10;25/07/2015;29/07/2015
2250;983;847;2;Canceled;2;0;0;10;25/07/2015;29/07/2015
2251;158;613;2;Canceled;2;0;0;10;25/07/2015;29/07/2015
2252;256;582;2;Canceled;2;0;0;10;25/07/2015;29/07/2015
2253;130;457;2;Canceled;2;0;0;10;25/07/2015;29/07/2015
2254;188;828;2;Canceled;2;0;0;10;25/07/2015;29/07/2015
2255;736;685;2;Canceled;2;0;0;10;25/07/2015;29/07/2015
2256;63;978;2;Canceled;2;0;0;10;25/07/2015;29/07/2015
2257;522;372;2;Canceled;2;0;0;10;25/07/2015;29/07/2015
2258;411;570;2;Canceled;2;0;0;10;25/07/2015;29/07/2015
2259;414;744;2;Canceled;2;0;0;10;25/07/2015;29/07/2015
2260;449;607;2;Canceled;2;0;0;10;25/07/2015;29/07/2015
2261;27;336;2;Canceled;2;0;0;10;25/07/2015;29/07/2015
2262;700;679;2;Canceled;2;0;0;10;25/07/2015;29/07/2015
2263;426;499;2;Canceled;2;0;0;10;25/07/2015;29/07/2015
2264;99;654;2;Canceled;2;0;0;10;25/07/2015;29/07/2015
2265;588;979;2;Canceled;2;0;0;10;25/07/2015;29/07/2015
2266;166;745;2;Canceled;2;0;0;10;25/07/2015;29/07/2015
2267;499;456;2;Canceled;2;0;0;10;25/07/2015;29/07/2015
2268;78;445;2;Canceled;2;0;0;10;25/07/2015;29/07/2015
2269;474;937;2;Canceled;2;0;0;10;25/07/2015;29/07/2015
2270;219;985;2;Canceled;2;0;0;10;25/07/2015;29/07/2015
2271;607;613;2;Canceled;2;0;0;10;25/07/2015;29/07/2015
2272;173;295;2;Canceled;2;0;0;10;25/07/2015;29/07/2015
2273;75;917;2;Canceled;1;0;0;10;25/07/2015;29/07/2015
2274;338;556;2;Canceled;1;0;0;10;25/07/2015;29/07/2015
2275;28;721;2;Canceled;2;0;0;10;25/07/2015;28/07/2015
2276;163;793;2;Canceled;2;0;0;10;25/07/2015;28/07/2015
2277;146;126;2;Canceled;2;0;0;10;25/07/2015;28/07/2015
2278;73;516;2;Canceled;2;0;0;10;25/07/2015;28/07/2015
2279;951;721;2;Canceled;2;0;0;10;25/07/2015;28/07/2015
2280;231;493;2;Canceled;2;0;0;10;25/07/2015;28/07/2015
2281;246;517;2;Canceled;2;0;0;10;25/07/2015;28/07/2015
2282;218;223;2;Canceled;2;0;0;10;25/07/2015;28/07/2015
2283;493;553;2;Canceled;2;0;0;10;25/07/2015;28/07/2015
2284;426;451;2;Canceled;2;0;0;10;25/07/2015;28/07/2015
2285;661;570;2;Check-Out;2;0;0;10;25/07/2015;26/07/2015
2286;368;178;2;Check-Out;1;0;0;10;25/07/2015;26/07/2015
2287;667;673;2;Check-Out;2;0;0;10;25/07/2015;26/07/2015
2288;994;870;2;Check-Out;2;0;0;10;25/07/2015;26/07/2015
2289;916;126;2;Check-Out;2;0;0;10;25/07/2015;26/07/2015
2290;850;769;2;Check-Out;2;0;0;10;25/07/2015;26/07/2015
2291;811;223;2;Check-Out;2;0;0;10;25/07/2015;26/07/2015
2292;583;498;2;Check-Out;2;0;0;10;25/07/2015;26/07/2015
2293;160;646;2;Check-Out;1;0;0;10;25/07/2015;26/07/2015
2294;135;672;2;Check-Out;2;0;0;10;25/07/2015;26/07/2015
2295;325;942;2;Check-Out;2;0;0;10;25/07/2015;26/07/2015
2296;580;211;2;Check-Out;2;0;0;10;25/07/2015;26/07/2015
2297;982;107;2;Check-Out;1;0;0;10;25/07/2015;26/07/2015
2298;582;439;2;Check-Out;2;0;0;10;25/07/2015;26/07/2015
2299;265;151;2;Check-Out;2;0;0;10;25/07/2015;26/07/2015
2300;544;703;2;Check-Out;2;0;0;10;25/07/2015;26/07/2015
2301;154;312;2;Check-Out;2;0;0;10;25/07/2015;26/07/2015
2302;414;367;2;Check-Out;2;0;0;10;25/07/2015;26/07/2015
2303;984;534;2;Check-Out;2;0;0;10;25/07/2015;26/07/2015
2304;526;702;2;Check-Out;2;0;0;10;25/07/2015;26/07/2015
2305;316;696;2;Check-Out;2;0;0;10;25/07/2015;26/07/2015
2306;491;277;2;Check-Out;2;0;0;90;25/07/2015;28/07/2015
2307;672;880;2;Check-Out;0;0;0;170;25/07/2015;29/07/2015
2308;904;426;2;Canceled;2;0;0;2400;26/07/2015;30/07/2015
2309;975;757;2;Canceled;2;0;0;2400;26/07/2015;31/07/2015
2310;176;493;2;Check-Out;2;0;0;2400;26/07/2015;29/07/2015
2311;449;252;2;Check-Out;2;0;0;2400;26/07/2015;29/07/2015
2312;376;818;2;Canceled;2;1;0;2410;26/07/2015;01/08/2015
2313;274;715;2;Canceled;2;0;0;50;26/07/2015;01/08/2015
2314;502;148;1;Check-Out;3;0;0;2500;26/07/2015;31/07/2015
2315;921;716;2;Canceled;2;1;0;2410;26/07/2015;01/08/2015
2316;956;582;2;Canceled;2;0;0;50;26/07/2015;01/08/2015
2317;751;231;1;Check-Out;2;2;0;2500;26/07/2015;02/08/2015
2318;291;151;2;Check-Out;2;0;0;2410;26/07/2015;28/07/2015
2319;393;228;1;Check-Out;2;0;0;2500;26/07/2015;02/08/2015
2320;989;439;2;Canceled;2;0;0;1340;26/07/2015;03/08/2015
2321;28;948;2;Canceled;2;0;0;1340;26/07/2015;03/08/2015
2322;761;355;2;Check-Out;2;0;0;1420;26/07/2015;02/08/2015
2323;710;508;1;Check-Out;3;0;0;0;26/07/2015;08/08/2015
2324;622;547;2;Canceled;2;0;0;2400;26/07/2015;31/07/2015
2325;585;936;2;Canceled;2;0;0;2400;26/07/2015;29/07/2015
2326;471;805;2;Canceled;2;0;0;2430;26/07/2015;09/08/2015
2327;155;115;2;Check-Out;2;0;0;2400;26/07/2015;29/07/2015
2328;144;516;2;Check-Out;2;0;0;2400;26/07/2015;29/07/2015
2329;802;307;2;Check-Out;2;0;0;2400;26/07/2015;30/07/2015
2330;356;697;2;Check-Out;2;0;0;2400;26/07/2015;31/07/2015
2331;95;742;2;Check-Out;1;0;0;2400;26/07/2015;31/07/2015
2332;245;415;2;Check-Out;2;0;0;50;26/07/2015;31/07/2015
2333;492;733;2;Check-Out;2;0;0;50;26/07/2015;31/07/2015
2334;505;745;2;Check-Out;2;0;0;2400;26/07/2015;31/07/2015
2335;551;451;2;Check-Out;2;0;0;2400;26/07/2015;01/08/2015
2336;778;698;2;Check-Out;2;2;0;2400;26/07/2015;01/08/2015
2337;670;895;2;Check-Out;2;0;0;2420;26/07/2015;01/08/2015
2338;718;720;2;Check-Out;2;0;0;50;26/07/2015;01/08/2015
2339;942;289;2;Check-Out;2;0;0;50;26/07/2015;01/08/2015
2340;757;529;2;Check-Out;2;0;0;2400;26/07/2015;02/08/2015
2341;997;709;2;Check-Out;2;0;0;1960;26/07/2015;02/08/2015
2342;198;156;2;Check-Out;2;0;0;1960;26/07/2015;02/08/2015
2343;220;176;2;Check-Out;2;1;0;1710;26/07/2015;02/08/2015
2344;905;286;2;Check-Out;3;0;0;2410;26/07/2015;02/08/2015
2345;821;103;2;Check-Out;2;0;0;1340;26/07/2015;02/08/2015
2346;715;390;2;Check-Out;2;0;0;1340;26/07/2015;02/08/2015
2347;746;307;2;Check-Out;2;0;0;960;26/07/2015;03/08/2015
2348;403;432;2;Check-Out;2;0;0;2400;26/07/2015;05/08/2015
2349;143;817;2;Canceled;2;0;0;90;26/07/2015;27/07/2015
2350;974;457;1;Check-Out;2;0;0;0;26/07/2015;27/07/2015
2351;501;679;2;Canceled;2;0;0;90;26/07/2015;29/07/2015
2352;873;300;2;Check-Out;2;0;0;10;26/07/2015;31/07/2015
2353;454;666;2;Canceled;2;0;0;70;26/07/2015;31/07/2015
2354;89;405;2;Canceled;2;1;0;70;26/07/2015;03/08/2015
2355;218;439;2;Check-Out;2;0;0;2410;27/07/2015;27/07/2015
2356;329;992;2;Canceled;2;2;0;2400;27/07/2015;29/07/2015
2357;871;295;2;Check-Out;2;0;0;2400;27/07/2015;29/07/2015
2358;453;711;2;Canceled;2;2;0;2400;27/07/2015;29/07/2015
2359;886;352;2;Canceled;1;0;0;2400;27/07/2015;29/07/2015
2360;954;630;2;Canceled;2;0;0;2400;27/07/2015;29/07/2015
2361;949;144;2;Check-Out;2;0;0;2400;27/07/2015;30/07/2015
2362;750;709;2;Check-Out;2;0;0;2400;27/07/2015;30/07/2015
2363;745;882;1;Check-Out;2;0;0;2500;27/07/2015;30/07/2015
2364;33;204;2;Check-Out;2;0;0;2400;27/07/2015;30/07/2015
2365;641;792;2;Canceled;2;0;0;2400;27/07/2015;31/07/2015
2366;550;564;1;Check-Out;2;0;0;0;27/07/2015;31/07/2015
2367;852;523;2;Check-Out;2;0;0;2400;27/07/2015;31/07/2015
2368;665;672;2;Check-Out;2;0;0;1420;27/07/2015;31/07/2015
2369;345;882;2;Check-Out;2;0;0;2400;27/07/2015;31/07/2015
2370;125;432;2;Check-Out;2;0;0;1960;27/07/2015;31/07/2015
2371;338;885;1;Check-Out;2;1;0;0;27/07/2015;31/07/2015
2372;472;853;1;Check-Out;2;0;0;2500;27/07/2015;31/07/2015
2373;896;444;2;Canceled;2;0;0;1710;27/07/2015;31/07/2015
2374;241;865;2;Check-Out;2;0;0;360;27/07/2015;31/07/2015
2375;634;415;2;Canceled;2;0;0;2400;27/07/2015;31/07/2015
2376;701;891;2;Check-Out;2;1;0;2400;27/07/2015;31/07/2015
2377;357;294;2;Canceled;2;0;0;2400;27/07/2015;31/07/2015
2378;162;480;2;Check-Out;2;0;0;1960;27/07/2015;31/07/2015
2379;46;547;2;Check-Out;2;0;0;2400;27/07/2015;01/08/2015
2380;862;864;2;Check-Out;2;0;0;2400;27/07/2015;01/08/2015
2381;255;210;2;Canceled;2;0;0;2400;27/07/2015;01/08/2015
2382;138;151;2;Check-Out;2;0;0;50;27/07/2015;01/08/2015
2383;724;505;2;Canceled;2;0;0;2400;27/07/2015;01/08/2015
2384;473;244;2;Canceled;3;0;0;1750;27/07/2015;02/08/2015
2385;453;949;2;Check-Out;2;0;0;2400;27/07/2015;02/08/2015
2386;723;619;2;Check-Out;2;0;0;2400;27/07/2015;02/08/2015
2387;735;132;2;Canceled;2;0;0;2400;27/07/2015;03/08/2015
2388;355;354;2;Canceled;2;0;0;2400;27/07/2015;03/08/2015
2389;54;600;2;Canceled;2;0;0;2400;27/07/2015;03/08/2015
2390;598;673;2;Canceled;2;0;0;2400;27/07/2015;03/08/2015
2391;711;355;2;Check-Out;2;0;0;1420;27/07/2015;03/08/2015
2392;345;642;2;Check-Out;2;0;0;2410;27/07/2015;03/08/2015
2393;54;274;2;Check-Out;3;0;0;1340;27/07/2015;29/07/2015
2394;503;835;2;Check-Out;2;0;0;2400;27/07/2015;30/07/2015
2395;661;571;2;Check-Out;2;0;0;2400;27/07/2015;30/07/2015
2396;755;954;2;Check-Out;2;0;0;2400;27/07/2015;30/07/2015
2397;124;139;2;Check-Out;2;0;0;80;27/07/2015;31/07/2015
2398;274;847;2;Check-Out;2;0;0;2400;27/07/2015;31/07/2015
2399;595;402;2;Check-Out;2;0;0;2400;27/07/2015;31/07/2015
2400;877;937;2;Check-Out;2;0;0;2400;27/07/2015;31/07/2015
2401;479;312;1;Check-Out;2;0;0;2500;27/07/2015;01/08/2015
2402;404;163;2;Check-Out;2;0;0;2400;27/07/2015;01/08/2015
2403;457;223;2;Check-Out;2;0;0;2400;27/07/2015;01/08/2015
2404;69;988;2;Check-Out;3;0;0;1750;27/07/2015;01/08/2015
2405;1004;810;2;Check-Out;2;0;0;1340;27/07/2015;01/08/2015
2406;186;202;2;Check-Out;3;0;0;50;27/07/2015;01/08/2015
2407;920;595;2;Check-Out;2;0;0;2400;27/07/2015;02/08/2015
2408;357;235;2;Check-Out;2;0;0;2400;27/07/2015;02/08/2015
2409;560;834;1;Check-Out;2;0;0;2500;27/07/2015;02/08/2015
2410;336;852;2;Check-Out;2;0;0;1340;27/07/2015;02/08/2015
2411;414;542;1;Check-Out;2;0;1;2500;27/07/2015;03/08/2015
2412;531;576;2;Check-Out;2;0;0;2420;27/07/2015;03/08/2015
2413;643;588;2;Check-Out;2;0;0;2410;27/07/2015;03/08/2015
2414;330;612;2;Check-Out;2;0;0;2420;27/07/2015;04/08/2015
2415;143;835;2;Check-Out;2;0;0;1560;27/07/2015;04/08/2015
2416;451;232;2;Check-Out;3;0;0;1750;27/07/2015;06/08/2015
2417;811;102;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2418;774;108;2;Check-Out;2;0;0;10;27/07/2015;29/07/2015
2419;176;685;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2420;406;384;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2421;789;780;2;Check-Out;2;0;0;10;27/07/2015;29/07/2015
2422;966;582;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2423;487;498;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2424;267;106;2;Check-Out;3;0;0;10;27/07/2015;29/07/2015
2425;11;576;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2426;637;906;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2427;503;306;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2428;611;253;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2429;448;528;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2430;217;630;2;Check-Out;2;0;0;10;27/07/2015;29/07/2015
2431;400;883;2;Check-Out;2;0;0;10;27/07/2015;29/07/2015
2432;780;595;2;Check-Out;2;0;0;10;27/07/2015;29/07/2015
2433;95;539;2;Check-Out;1;0;0;10;27/07/2015;29/07/2015
2434;509;449;2;Check-Out;1;0;0;10;27/07/2015;29/07/2015
2435;411;600;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2436;226;973;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2437;713;570;2;Canceled;2;0;0;80;27/07/2015;29/07/2015
2438;725;184;2;Check-Out;3;0;0;10;27/07/2015;29/07/2015
2439;561;912;2;Check-Out;2;0;0;10;27/07/2015;29/07/2015
2440;131;888;2;Check-Out;2;0;0;10;27/07/2015;29/07/2015
2441;220;335;2;Check-Out;1;0;0;10;27/07/2015;29/07/2015
2442;970;538;2;Check-Out;1;0;0;10;27/07/2015;29/07/2015
2443;805;697;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2444;969;912;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2445;316;667;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2446;810;744;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2447;586;565;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2448;826;114;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2449;431;565;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2450;284;535;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2451;540;618;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2452;707;162;2;Check-Out;2;0;0;10;27/07/2015;29/07/2015
2453;401;472;2;Check-Out;3;0;0;10;27/07/2015;29/07/2015
2454;650;876;2;Check-Out;2;0;0;10;27/07/2015;29/07/2015
2455;714;528;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2456;163;654;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2457;731;589;2;Check-Out;2;0;0;10;27/07/2015;29/07/2015
2458;44;312;2;Check-Out;2;0;0;10;27/07/2015;29/07/2015
2459;409;748;2;Check-Out;1;0;0;10;27/07/2015;29/07/2015
2460;706;757;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2461;125;192;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2462;663;550;2;Canceled;3;0;0;10;27/07/2015;29/07/2015
2463;171;810;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2464;860;492;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2465;817;504;2;Check-Out;2;0;0;90;27/07/2015;30/07/2015
2466;192;545;1;Check-Out;1;0;0;0;27/07/2015;30/07/2015
2467;584;720;2;Check-Out;2;0;0;270;27/07/2015;30/07/2015
2468;487;192;2;Check-Out;2;0;0;90;27/07/2015;30/07/2015
2469;915;222;2;Canceled;2;0;0;90;27/07/2015;30/07/2015
2470;489;547;2;Check-Out;2;0;0;90;27/07/2015;30/07/2015
2471;83;603;2;Check-Out;2;1;0;70;27/07/2015;06/08/2015
2472;203;619;2;Check-Out;2;0;0;70;27/07/2015;06/08/2015
2473;275;445;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2474;215;595;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2475;504;967;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2476;665;432;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2477;719;853;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2478;502;631;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2479;906;697;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2480;155;841;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2481;772;354;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2482;445;595;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2483;359;714;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2484;799;498;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2485;344;121;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2486;870;912;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2487;850;594;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2488;834;181;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2489;23;414;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2490;313;193;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2491;976;835;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2492;438;606;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2493;959;325;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2494;975;420;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2495;574;552;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2496;481;150;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2497;742;936;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2498;156;126;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2499;724;432;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2500;363;942;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2501;485;751;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2502;967;690;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2503;101;132;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2504;702;264;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2505;633;294;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2506;88;942;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2507;824;444;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2508;959;492;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2509;501;955;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2510;114;864;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2511;376;919;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2512;124;445;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2513;987;366;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2514;593;792;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2515;465;643;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2516;119;252;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2517;482;582;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2518;920;240;2;Canceled;2;0;0;10;27/07/2015;29/07/2015
2519;38;323;2;Canceled;1;0;0;10;27/07/2015;29/07/2015
2520;176;989;2;Canceled;1;0;0;10;27/07/2015;29/07/2015
2521;116;425;2;Canceled;1;0;0;10;27/07/2015;29/07/2015
2522;639;478;2;Canceled;1;0;0;10;27/07/2015;29/07/2015
2523;120;760;2;Canceled;3;0;0;10;27/07/2015;29/07/2015
2524;947;282;2;Canceled;2;0;0;90;27/07/2015;03/08/2015
2525;561;254;2;Check-Out;2;1;0;2410;28/07/2015;29/07/2015
2526;314;704;2;Check-Out;2;1;0;2410;28/07/2015;29/07/2015
2527;507;114;2;Check-Out;2;0;0;2400;28/07/2015;30/07/2015
2528;183;309;2;Canceled;2;2;0;2400;28/07/2015;31/07/2015
2529;602;594;2;Canceled;2;0;0;2400;28/07/2015;31/07/2015
2530;322;859;2;Check-Out;2;0;0;1770;28/07/2015;01/08/2015
2531;398;223;2;Check-Out;2;0;0;1710;28/07/2015;01/08/2015
2532;175;127;1;Check-Out;2;0;0;0;28/07/2015;01/08/2015
2533;316;696;2;Check-Out;2;0;0;2400;28/07/2015;02/08/2015
2534;949;433;2;Canceled;2;0;0;2400;28/07/2015;02/08/2015
2535;652;462;1;Check-Out;2;0;0;2500;28/07/2015;02/08/2015
2536;585;750;2;Check-Out;2;0;0;2410;28/07/2015;03/08/2015
2537;360;133;2;Canceled;2;0;0;80;28/07/2015;05/08/2015
2538;144;493;2;Check-Out;2;0;0;60;28/07/2015;07/08/2015
2539;166;216;2;Check-Out;2;0;0;2400;28/07/2015;30/07/2015
2540;502;406;1;Check-Out;3;0;0;2500;28/07/2015;31/07/2015
2541;198;961;1;Check-Out;2;0;0;2500;28/07/2015;31/07/2015
2542;172;474;2;Check-Out;2;0;0;1420;28/07/2015;01/08/2015
2543;435;419;1;Check-Out;1;0;0;0;28/07/2015;01/08/2015
2544;944;860;2;Check-Out;2;2;0;2400;28/07/2015;02/08/2015
2545;10;528;2;Check-Out;2;0;0;1430;28/07/2015;04/08/2015
2546;295;936;2;Check-Out;2;0;0;960;28/07/2015;05/08/2015
2547;59;331;2;Check-Out;2;0;0;1560;28/07/2015;07/08/2015
2548;825;907;2;Check-Out;2;0;0;400;28/07/2015;07/08/2015
2549;753;433;1;Check-Out;2;0;0;0;28/07/2015;28/07/2015
2550;78;487;1;Check-Out;2;0;0;0;28/07/2015;28/07/2015
2551;925;401;1;Check-Out;1;0;0;0;28/07/2015;30/07/2015
2552;472;354;1;Check-Out;2;0;0;0;28/07/2015;30/07/2015
2553;772;631;1;Check-Out;2;0;0;0;28/07/2015;31/07/2015
2554;920;111;2;Check-Out;2;1;0;90;28/07/2015;31/07/2015
2555;225;388;2;Check-Out;3;0;0;270;28/07/2015;04/08/2015
2556;739;319;2;Check-Out;2;0;0;270;28/07/2015;04/08/2015
2557;702;222;2;Canceled;2;0;0;90;28/07/2015;29/07/2015
2558;420;661;2;Canceled;2;0;0;90;28/07/2015;29/07/2015
2559;644;415;2;Check-Out;2;0;0;1420;29/07/2015;29/07/2015
2560;411;612;2;Canceled;2;0;0;2400;29/07/2015;02/08/2015
2561;591;912;2;Check-Out;2;0;0;2400;29/07/2015;02/08/2015
2562;169;660;2;Canceled;2;0;0;2400;29/07/2015;03/08/2015
2563;804;445;2;Check-Out;2;0;0;2400;29/07/2015;03/08/2015
2564;983;133;2;Canceled;2;0;0;1960;29/07/2015;03/08/2015
2565;709;999;1;Canceled;3;0;0;0;29/07/2015;03/08/2015
2566;193;690;1;Check-Out;2;0;0;2500;29/07/2015;03/08/2015
2567;624;993;1;Check-Out;2;2;0;0;29/07/2015;30/07/2015
2568;928;138;2;Canceled;2;0;0;1960;29/07/2015;03/08/2015
2569;247;121;1;Check-Out;2;0;0;2500;29/07/2015;03/08/2015
2570;333;426;2;Check-Out;2;0;0;2400;29/07/2015;03/08/2015
2571;872;954;2;Canceled;2;0;0;2400;29/07/2015;03/08/2015
2572;677;817;2;Canceled;2;0;0;2400;29/07/2015;03/08/2015
2573;635;660;2;Check-Out;2;0;0;60;29/07/2015;05/08/2015
2574;316;612;2;Canceled;2;0;0;2410;29/07/2015;05/08/2015
2575;499;127;2;Canceled;2;0;0;1470;29/07/2015;05/08/2015
2576;276;289;2;Check-Out;2;0;0;2410;29/07/2015;04/08/2015
2577;564;444;2;Canceled;2;0;0;60;29/07/2015;05/08/2015
2578;70;780;2;Canceled;2;0;0;2420;29/07/2015;06/08/2015
2579;357;221;1;Check-Out;1;0;0;0;29/07/2015;30/07/2015
2580;274;367;2;Canceled;2;0;0;2400;29/07/2015;06/08/2015
2581;397;332;2;Canceled;2;2;0;2400;29/07/2015;14/08/2015
2582;863;211;1;Check-Out;2;0;0;2500;29/07/2015;30/07/2015
2583;865;578;1;Check-Out;2;1;0;2500;29/07/2015;30/07/2015
2584;476;458;1;Check-Out;2;1;0;2500;29/07/2015;30/07/2015
2585;414;258;2;Check-Out;2;0;0;2400;29/07/2015;31/07/2015
2586;445;661;2;Check-Out;2;0;0;2400;29/07/2015;31/07/2015
2587;249;194;2;Check-Out;2;1;1;2410;29/07/2015;03/08/2015
2588;920;806;2;Check-Out;2;1;0;2400;29/07/2015;04/08/2015
2589;295;643;2;Check-Out;2;0;0;950;29/07/2015;05/08/2015
2590;83;126;2;Check-Out;2;0;0;1470;29/07/2015;05/08/2015
2591;29;870;2;Check-Out;2;0;0;1470;29/07/2015;05/08/2015
2592;356;871;2;Check-Out;2;0;0;80;29/07/2015;05/08/2015
2593;9;744;2;Check-Out;2;0;0;1560;29/07/2015;07/08/2015
2594;842;697;2;Check-Out;2;0;0;1420;29/07/2015;08/08/2015
2595;984;480;2;Check-Out;2;0;0;2400;29/07/2015;08/08/2015
2596;394;286;1;Check-Out;1;0;0;0;29/07/2015;30/07/2015
2597;875;109;2;Check-Out;2;0;0;0;29/07/2015;30/07/2015
2598;130;236;2;Check-Out;2;0;1;90;29/07/2015;01/08/2015
2599;63;703;2;Check-Out;2;0;0;70;29/07/2015;01/08/2015
2600;495;267;2;Check-Out;2;1;0;90;29/07/2015;01/08/2015
2601;683;537;2;Canceled;2;1;0;90;29/07/2015;05/08/2015
2602;380;667;2;Check-Out;2;0;0;90;29/07/2015;05/08/2015
2603;397;133;2;Check-Out;2;0;0;110;29/07/2015;05/08/2015
2604;644;341;1;Check-Out;1;0;0;0;29/07/2015;30/07/2015
2605;265;199;2;Check-Out;2;0;0;0;29/07/2015;30/07/2015
2606;946;426;2;Canceled;2;0;0;90;29/07/2015;31/07/2015
