id_reserva;id_cliente;id_habitacion;id_canal;estado_reserva;adultos;ninos;bebes;deposito;checkin;checkout
6682;113;475;1;Check-Out;2;0;0;2500;2015-09-01;2015-09-06
6683;166;684;2;Canceled;2;0;0;2400;2015-09-01;2015-09-06
6684;854;899;2;Check-Out;1;0;0;2400;2015-09-01;2015-09-07
6685;590;264;2;Check-Out;2;0;0;1420;2015-09-01;2015-09-08
6686;834;540;2;Canceled;2;0;0;2400;2015-09-01;2015-09-08
6687;770;989;2;Check-Out;1;0;0;2410;2015-09-01;2015-09-08
6688;956;276;2;Canceled;2;0;0;2400;2015-09-01;2015-09-08
6689;519;852;2;Canceled;2;0;0;2400;2015-09-01;2015-09-08
6690;833;751;2;Check-Out;2;0;0;2400;2015-09-01;2015-09-08
6691;820;204;1;Canceled;2;0;0;2500;2015-09-01;2015-09-09
6692;799;938;2;Check-Out;2;2;0;2400;2015-09-01;2015-09-09
6693;713;313;2;Check-Out;2;0;0;2400;2015-09-01;2015-09-09
6694;343;763;2;Canceled;2;0;0;2400;2015-09-01;2015-09-09
6695;813;205;2;Check-Out;2;0;0;80;2015-09-01;2015-09-11
6696;498;283;2;Check-Out;2;0;0;2400;2015-09-01;2015-09-13
6697;268;906;2;Check-Out;2;0;0;400;2015-09-01;2015-09-15
6698;920;501;1;Check-Out;2;1;0;0;2015-09-01;2015-09-05
6699;858;955;1;Check-Out;2;0;0;0;2015-09-01;2015-09-11
6700;235;241;2;Canceled;2;0;0;1560;2015-09-01;2015-09-11
6701;411;529;2;Canceled;2;0;0;2410;2015-09-01;2015-09-03
6702;844;337;2;Canceled;2;0;0;2400;2015-09-01;2015-09-07
6703;799;468;2;Check-Out;2;0;0;2400;2015-09-01;2015-09-03
6704;534;612;1;Check-Out;2;0;0;0;2015-09-01;2015-09-03
6705;122;222;2;Check-Out;2;0;0;1710;2015-09-01;2015-09-03
6706;670;186;2;Check-Out;2;0;0;2400;2015-09-01;2015-09-05
6707;449;828;2;Check-Out;2;0;0;50;2015-09-01;2015-09-06
6708;504;280;1;Check-Out;3;0;0;0;2015-09-01;2015-09-06
6709;521;660;2;Check-Out;2;0;0;2400;2015-09-01;2015-09-08
6710;887;162;2;Check-Out;2;0;0;2400;2015-09-01;2015-09-08
6711;140;696;2;Check-Out;2;0;0;2400;2015-09-01;2015-09-08
6712;520;846;2;Check-Out;2;0;0;60;2015-09-01;2015-09-08
6713;143;493;2;Check-Out;2;0;0;60;2015-09-01;2015-09-08
6714;894;811;2;Check-Out;2;0;0;1560;2015-09-01;2015-09-08
6715;625;529;1;Check-Out;2;0;0;0;2015-09-01;2015-09-08
6716;685;973;2;Check-Out;2;0;0;2400;2015-09-01;2015-09-09
6717;214;714;2;Check-Out;2;0;0;2400;2015-09-01;2015-09-09
6718;82;259;2;Check-Out;2;0;0;2400;2015-09-01;2015-09-09
6719;291;816;2;Check-Out;2;0;0;1420;2015-09-01;2015-09-10
6720;321;642;2;Check-Out;2;0;0;1420;2015-09-01;2015-09-10
6721;13;289;2;Check-Out;2;0;0;1420;2015-09-01;2015-09-11
6722;90;481;2;Check-Out;2;0;0;260;2015-09-01;2015-09-11
6723;539;718;2;Check-Out;1;0;0;2400;2015-09-01;2015-09-12
6724;755;882;1;Check-Out;2;0;0;0;2015-09-01;2015-09-15
6725;818;762;2;Check-Out;2;0;0;2420;2015-09-01;2015-09-15
6726;417;155;2;Check-Out;1;0;0;90;2015-09-01;2015-09-02
6727;211;268;2;Check-Out;1;0;0;70;2015-09-01;2015-09-03
6728;866;288;1;Check-Out;2;0;0;0;2015-09-01;2015-09-02
6729;71;209;1;Check-Out;1;0;0;0;2015-09-01;2015-09-02
6730;498;508;1;Check-Out;1;0;0;0;2015-09-01;2015-09-02
6731;780;786;2;Check-Out;2;0;0;90;2015-09-01;2015-09-02
6732;400;901;1;Check-Out;2;0;0;140;2015-09-01;2015-09-02
6733;611;835;1;Check-Out;2;0;0;140;2015-09-01;2015-09-05
6734;243;805;2;Check-Out;2;0;0;90;2015-09-01;2015-09-05
6735;346;537;1;Check-Out;2;2;0;140;2015-09-01;2015-09-05
6736;822;741;2;Canceled;2;2;0;90;2015-09-01;2015-09-06
6737;46;240;1;Check-Out;2;0;0;140;2015-09-01;2015-09-06
6738;865;353;2;Check-Out;1;0;0;90;2015-09-01;2015-09-07
6739;992;876;2;Check-Out;2;0;0;90;2015-09-01;2015-09-07
6740;845;431;2;Check-Out;1;0;0;610;2015-09-01;2015-09-08
6741;863;397;2;Check-Out;2;0;0;610;2015-09-01;2015-09-08
6742;990;211;2;Check-Out;2;0;0;70;2015-09-01;2015-09-08
6743;483;781;2;Check-Out;2;0;0;160;2015-09-01;2015-09-09
6744;900;378;2;Check-Out;2;0;0;270;2015-09-01;2015-09-10
6745;485;457;2;No-Show;2;0;0;90;2015-09-01;2015-09-14
6746;619;607;2;Check-Out;2;0;0;90;2015-09-01;2015-09-04
6747;421;268;2;Check-Out;3;0;0;130;2015-09-01;2015-09-04
6748;382;145;2;Check-Out;2;0;0;90;2015-09-01;2015-09-04
6749;206;683;1;Check-Out;1;0;0;0;2015-09-01;2015-09-04
6750;11;290;2;Check-Out;2;1;0;130;2015-09-01;2015-09-04
6751;624;539;2;Check-Out;1;0;0;10;2015-09-01;2015-09-04
6752;330;284;1;Check-Out;2;2;0;140;2015-09-01;2015-09-04
6753;370;556;2;Check-Out;3;0;0;130;2015-09-01;2015-09-04
6754;418;204;2;Check-Out;2;0;0;90;2015-09-01;2015-09-04
6755;227;116;2;Check-Out;2;1;0;130;2015-09-01;2015-09-04
6756;485;405;2;Check-Out;2;1;0;130;2015-09-01;2015-09-04
6757;670;495;2;Check-Out;2;2;0;90;2015-09-01;2015-09-04
6758;842;643;2;Check-Out;2;0;0;90;2015-09-01;2015-09-03
6759;967;448;2;Check-Out;1;0;0;10;2015-09-01;2015-09-04
6760;240;599;1;Check-Out;1;0;0;0;2015-09-01;2015-09-02
6761;673;846;2;Check-Out;2;0;0;90;2015-09-01;2015-09-02
6762;363;108;2;Check-Out;2;0;0;90;2015-09-01;2015-09-03
6763;130;727;2;Check-Out;2;0;0;90;2015-09-01;2015-09-04
6764;148;870;2;Check-Out;2;0;0;70;2015-09-01;2015-09-04
6765;883;207;2;Check-Out;2;2;0;90;2015-09-01;2015-09-05
6766;673;197;3;Check-Out;1;0;0;880;2015-09-02;2015-09-03
6767;275;954;2;Canceled;2;0;0;2400;2015-09-02;2015-09-04
6768;558;571;2;Canceled;2;0;0;2400;2015-09-02;2015-09-04
6769;595;252;2;Canceled;2;0;0;2400;2015-09-02;2015-09-04
6770;493;163;2;Check-Out;2;0;0;2400;2015-09-02;2015-09-06
6771;245;757;2;Check-Out;2;0;0;2410;2015-09-02;2015-09-07
6772;67;276;2;Check-Out;2;0;0;2410;2015-09-02;2015-09-07
6773;62;916;1;Check-Out;3;0;0;2500;2015-09-02;2015-09-09
6774;43;504;2;Canceled;2;0;0;960;2015-09-02;2015-09-09
6775;495;609;2;Canceled;2;2;0;2400;2015-09-02;2015-09-09
6776;567;573;2;Canceled;2;2;0;2400;2015-09-02;2015-09-10
6777;339;571;2;Canceled;2;0;0;50;2015-09-02;2015-09-09
6778;222;295;2;Canceled;2;0;0;960;2015-09-02;2015-09-09
6779;382;205;2;Canceled;2;0;0;960;2015-09-02;2015-09-09
6780;567;888;2;Canceled;2;0;0;960;2015-09-02;2015-09-09
6781;762;709;2;Canceled;2;0;0;960;2015-09-02;2015-09-09
6782;428;373;2;Canceled;2;0;0;960;2015-09-02;2015-09-09
6783;221;175;2;Canceled;2;0;0;960;2015-09-02;2015-09-09
6784;24;199;2;Canceled;2;0;0;960;2015-09-02;2015-09-09
6785;843;853;2;Canceled;2;0;0;960;2015-09-02;2015-09-09
6786;565;864;2;Canceled;2;0;0;960;2015-09-02;2015-09-09
6787;868;655;2;Canceled;2;0;0;960;2015-09-02;2015-09-09
6788;353;354;2;Canceled;2;0;0;960;2015-09-02;2015-09-09
6789;765;546;2;Canceled;2;0;0;960;2015-09-02;2015-09-09
6790;443;739;2;Canceled;2;0;0;960;2015-09-02;2015-09-09
6791;380;703;2;Canceled;2;0;0;960;2015-09-02;2015-09-09
6792;564;133;2;Canceled;2;0;0;960;2015-09-02;2015-09-09
6793;994;948;2;Canceled;2;0;0;960;2015-09-02;2015-09-09
6794;415;385;2;Canceled;2;0;0;960;2015-09-02;2015-09-09
6795;558;541;2;Canceled;2;0;0;960;2015-09-02;2015-09-09
6796;670;258;2;Canceled;2;0;0;960;2015-09-02;2015-09-09
6797;429;349;2;Canceled;2;0;0;960;2015-09-02;2015-09-09
6798;452;384;2;Canceled;2;0;0;960;2015-09-02;2015-09-09
6799;911;240;2;Canceled;2;0;0;960;2015-09-02;2015-09-09
6800;226;841;2;Canceled;2;0;0;960;2015-09-02;2015-09-09
6801;104;540;2;Canceled;2;0;0;960;2015-09-02;2015-09-09
6802;629;264;2;Canceled;2;0;0;960;2015-09-02;2015-09-09
6803;634;349;2;Canceled;2;0;0;960;2015-09-02;2015-09-09
6804;654;216;2;Canceled;2;0;0;960;2015-09-02;2015-09-09
6805;891;714;2;Canceled;2;0;0;960;2015-09-02;2015-09-09
6806;348;444;2;Canceled;2;0;0;960;2015-09-02;2015-09-09
6807;812;636;2;Canceled;2;0;0;960;2015-09-02;2015-09-09
6808;610;252;2;Canceled;2;0;0;960;2015-09-02;2015-09-09
6809;960;181;2;Canceled;2;0;0;960;2015-09-02;2015-09-09
6810;426;324;2;Canceled;2;0;0;960;2015-09-02;2015-09-09
6811;996;985;2;Canceled;2;0;0;960;2015-09-02;2015-09-09
6812;682;102;2;Canceled;2;0;0;960;2015-09-02;2015-09-09
6813;960;883;2;Canceled;2;0;0;960;2015-09-02;2015-09-09
6814;37;715;2;Canceled;2;0;0;960;2015-09-02;2015-09-09
6815;250;715;2;Canceled;2;0;0;960;2015-09-02;2015-09-09
6816;400;570;2;Canceled;2;0;0;2400;2015-09-02;2015-09-06
6817;668;174;2;Canceled;2;0;0;2400;2015-09-02;2015-09-06
6818;429;547;2;Canceled;2;0;0;2400;2015-09-02;2015-09-06
6819;716;139;2;Canceled;2;0;0;2400;2015-09-02;2015-09-06
6820;420;427;2;Canceled;2;0;0;960;2015-09-02;2015-09-09
6821;975;342;2;Check-Out;2;0;0;1710;2015-09-02;2015-09-11
6822;969;416;2;Check-Out;2;1;0;2400;2015-09-02;2015-09-03
6823;242;738;2;Check-Out;2;0;0;2400;2015-09-02;2015-09-04
6824;641;208;2;Check-Out;3;0;0;2410;2015-09-02;2015-09-04
6825;358;607;2;Check-Out;2;0;0;2400;2015-09-02;2015-09-04
6826;1007;770;2;Check-Out;2;1;0;2400;2015-09-02;2015-09-05
6827;648;446;2;Check-Out;2;2;0;2400;2015-09-02;2015-09-05
6828;507;337;2;Check-Out;2;0;0;2400;2015-09-02;2015-09-07
6829;695;240;2;Check-Out;2;0;0;2400;2015-09-02;2015-09-07
6830;517;504;2;Check-Out;2;0;0;2400;2015-09-02;2015-09-07
6831;411;769;2;Check-Out;2;0;0;2400;2015-09-02;2015-09-07
6832;3;541;2;Check-Out;2;0;0;2400;2015-09-02;2015-09-07
6833;107;704;1;Check-Out;2;0;2;0;2015-09-02;2015-09-07
6834;482;775;2;Check-Out;2;0;0;2400;2015-09-02;2015-09-07
6835;555;816;2;Check-Out;2;0;0;2400;2015-09-02;2015-09-07
6836;284;702;2;Check-Out;2;0;0;960;2015-09-02;2015-09-09
6837;539;756;2;Check-Out;2;0;0;960;2015-09-02;2015-09-09
6838;109;397;2;Check-Out;2;0;0;960;2015-09-02;2015-09-09
6839;916;283;2;Check-Out;2;0;0;960;2015-09-02;2015-09-09
6840;661;169;2;Check-Out;2;0;0;690;2015-09-02;2015-09-09
6841;310;949;2;Check-Out;2;0;0;960;2015-09-02;2015-09-09
6842;497;552;2;Check-Out;2;0;0;960;2015-09-02;2015-09-09
6843;446;613;2;Check-Out;2;0;0;960;2015-09-02;2015-09-09
6844;555;865;2;Check-Out;2;0;0;960;2015-09-02;2015-09-09
6845;977;318;2;Check-Out;2;0;0;960;2015-09-02;2015-09-09
6846;433;979;2;Check-Out;2;0;0;960;2015-09-02;2015-09-09
6847;84;993;2;Check-Out;2;2;0;2400;2015-09-02;2015-09-09
6848;501;839;2;Check-Out;1;0;0;960;2015-09-02;2015-09-09
6849;60;532;2;Check-Out;1;0;0;90;2015-09-02;2015-09-03
6850;617;504;1;Check-Out;2;0;0;140;2015-09-02;2015-09-03
6851;888;541;2;Check-Out;2;0;0;90;2015-09-02;2015-09-03
6852;86;625;2;Check-Out;2;0;0;90;2015-09-02;2015-09-06
6853;360;361;2;Check-Out;2;0;0;70;2015-09-02;2015-09-06
6854;509;636;2;Check-Out;2;0;0;70;2015-09-02;2015-09-09
6855;682;283;2;Check-Out;2;0;0;70;2015-09-02;2015-09-09
6856;773;877;2;Check-Out;2;0;0;90;2015-09-02;2015-09-10
6857;549;522;2;Check-Out;2;0;0;100;2015-09-02;2015-09-03
6858;705;717;2;Check-Out;1;1;0;420;2015-09-02;2015-09-03
6859;693;323;3;Check-Out;1;0;0;0;2015-09-02;2015-09-03
6860;762;833;3;Check-Out;1;0;0;0;2015-09-02;2015-09-03
6861;900;240;2;Canceled;2;0;0;90;2015-09-02;2015-09-03
6862;342;425;3;Check-Out;1;0;0;0;2015-09-02;2015-09-04
6863;83;775;2;Check-Out;2;0;0;70;2015-09-02;2015-09-04
6864;371;468;2;Canceled;2;0;0;90;2015-09-02;2015-09-04
6865;296;348;2;Check-Out;2;0;0;90;2015-09-02;2015-09-04
6866;170;118;3;Check-Out;1;0;0;0;2015-09-02;2015-09-04
6867;478;265;2;Check-Out;2;0;0;90;2015-09-02;2015-09-04
6868;672;773;2;Check-Out;1;0;0;70;2015-09-02;2015-09-05
6869;509;708;2;Check-Out;2;0;0;10;2015-09-02;2015-09-05
6870;193;229;2;Check-Out;2;0;0;10;2015-09-02;2015-09-05
6871;641;889;2;Check-Out;2;0;0;10;2015-09-02;2015-09-05
6872;421;318;2;Canceled;2;0;0;90;2015-09-02;2015-09-05
6873;466;102;2;Canceled;2;0;0;130;2015-09-02;2015-09-05
6874;355;180;2;Check-Out;2;0;0;10;2015-09-02;2015-09-05
6875;588;757;2;Check-Out;2;0;0;10;2015-09-02;2015-09-05
6876;920;749;2;Check-Out;1;0;0;10;2015-09-02;2015-09-05
6877;402;493;2;Check-Out;2;0;0;70;2015-09-02;2015-09-05
6878;536;300;2;Check-Out;2;0;0;10;2015-09-02;2015-09-05
6879;17;504;2;Check-Out;2;0;0;10;2015-09-02;2015-09-05
6880;604;583;2;Canceled;2;0;0;130;2015-09-02;2015-09-05
6881;756;654;2;Check-Out;2;0;0;10;2015-09-02;2015-09-05
6882;985;408;2;Check-Out;2;0;0;10;2015-09-02;2015-09-05
6883;114;378;2;Check-Out;2;0;0;80;2015-09-02;2015-09-05
6884;653;546;2;Check-Out;2;0;0;70;2015-09-02;2015-09-05
6885;969;150;2;Check-Out;2;0;0;10;2015-09-02;2015-09-05
6886;840;787;2;Check-Out;2;0;0;10;2015-09-02;2015-09-05
6887;925;367;2;Check-Out;2;0;0;70;2015-09-02;2015-09-06
6888;625;780;2;Check-Out;2;0;0;100;2015-09-02;2015-09-06
6889;699;259;1;Check-Out;2;0;0;140;2015-09-02;2015-09-06
6890;519;774;2;Check-Out;2;0;0;70;2015-09-02;2015-09-06
6891;6;265;2;Check-Out;2;0;0;60;2015-09-02;2015-09-06
6892;582;163;1;Check-Out;2;0;0;420;2015-09-02;2015-09-03
6893;992;283;2;Check-Out;2;0;0;90;2015-09-02;2015-09-06
6894;669;151;2;Check-Out;2;0;0;2400;2015-09-03;2015-09-05
6895;523;499;2;Check-Out;2;0;0;50;2015-09-03;2015-09-06
6896;656;199;1;Check-Out;2;0;0;0;2015-09-03;2015-09-06
6897;834;523;1;Check-Out;2;0;0;0;2015-09-03;2015-09-06
6898;347;216;2;Check-Out;2;0;0;1710;2015-09-03;2015-09-04
6899;258;337;1;Check-Out;2;0;0;0;2015-09-03;2015-09-06
6900;541;488;1;Check-Out;2;1;0;2500;2015-09-03;2015-09-06
6901;486;184;1;Check-Out;1;0;0;0;2015-09-03;2015-09-06
6902;199;756;1;Check-Out;2;0;0;0;2015-09-03;2015-09-06
6903;639;583;1;Check-Out;2;0;0;0;2015-09-03;2015-09-06
6904;835;199;1;Check-Out;2;0;0;0;2015-09-03;2015-09-06
6905;444;934;1;Canceled;40;0;0;0;2015-09-03;2015-09-06
6906;268;787;2;Check-Out;2;0;0;80;2015-09-03;2015-09-07
6907;255;870;2;Check-Out;2;0;0;2400;2015-09-03;2015-09-07
6908;162;163;2;Check-Out;2;0;0;80;2015-09-03;2015-09-07
6909;461;200;2;Check-Out;2;1;0;80;2015-09-03;2015-09-07
6910;299;535;2;Check-Out;2;0;0;2400;2015-09-03;2015-09-07
6911;514;721;2;Canceled;2;0;0;2400;2015-09-03;2015-09-07
6912;735;174;1;Check-Out;2;0;0;0;2015-09-03;2015-09-12
6913;635;708;2;Check-Out;2;0;0;2400;2015-09-03;2015-09-12
6914;168;332;1;Check-Out;2;1;0;0;2015-09-03;2015-09-12
6915;629;438;2;Check-Out;2;0;0;2430;2015-09-03;2015-09-13
6916;712;487;2;Check-Out;2;0;0;400;2015-09-03;2015-09-13
6917;620;259;2;Check-Out;2;0;0;2430;2015-09-03;2015-09-10
6918;994;774;2;Check-Out;2;0;0;2400;2015-09-03;2015-09-10
6919;832;362;1;No-Show;2;2;0;2500;2015-09-03;2015-09-13
6920;624;847;2;Check-Out;2;0;0;400;2015-09-03;2015-09-17
6921;119;558;1;Check-Out;2;0;0;0;2015-09-03;2015-09-19
6922;363;706;3;No-Show;1;0;0;0;2015-09-03;2015-09-05
6923;718;901;1;Check-Out;2;0;0;0;2015-09-03;2015-09-06
6924;988;510;2;Canceled;2;0;0;0;2015-09-03;2015-09-06
6925;677;324;2;Canceled;2;0;0;0;2015-09-03;2015-09-06
6926;460;216;2;Canceled;2;0;0;0;2015-09-03;2015-09-06
6927;739;205;2;Canceled;2;0;0;0;2015-09-03;2015-09-06
6928;980;462;2;Canceled;2;0;0;0;2015-09-03;2015-09-06
6929;748;402;2;Canceled;2;0;0;0;2015-09-03;2015-09-06
6930;94;451;2;Canceled;2;0;0;0;2015-09-03;2015-09-06
6931;212;954;2;Canceled;2;0;0;0;2015-09-03;2015-09-06
6932;939;955;2;Canceled;2;0;0;0;2015-09-03;2015-09-06
6933;644;931;2;Canceled;2;0;0;0;2015-09-03;2015-09-06
6934;841;487;2;Canceled;2;0;0;0;2015-09-03;2015-09-06
6935;602;391;2;Canceled;2;0;0;0;2015-09-03;2015-09-06
6936;504;702;2;Canceled;2;0;0;0;2015-09-03;2015-09-06
6937;326;234;2;Canceled;2;0;0;0;2015-09-03;2015-09-06
6938;564;582;2;Canceled;2;0;0;0;2015-09-03;2015-09-06
6939;642;409;2;Canceled;2;0;0;0;2015-09-03;2015-09-06
6940;200;240;2;Canceled;2;0;0;0;2015-09-03;2015-09-06
6941;730;408;2;Canceled;2;0;0;0;2015-09-03;2015-09-06
6942;176;384;2;Canceled;2;0;0;0;2015-09-03;2015-09-06
6943;885;619;2;Canceled;2;0;0;0;2015-09-03;2015-09-06
6944;649;901;2;Canceled;2;0;0;2400;2015-09-03;2015-09-06
6945;705;559;2;Check-Out;2;0;0;1560;2015-09-03;2015-09-06
6946;561;474;2;Check-Out;2;0;0;2400;2015-09-03;2015-09-04
6947;155;492;2;Check-Out;2;0;0;2400;2015-09-03;2015-09-06
6948;251;870;2;Check-Out;2;0;0;2400;2015-09-03;2015-09-06
6949;758;816;1;Check-Out;2;0;0;0;2015-09-03;2015-09-06
6950;657;607;2;Check-Out;2;0;0;2400;2015-09-03;2015-09-06
6951;248;907;1;Check-Out;2;0;0;0;2015-09-03;2015-09-06
6952;252;298;2;Check-Out;1;0;0;2400;2015-09-03;2015-09-06
6953;835;809;2;Check-Out;1;0;0;2400;2015-09-03;2015-09-06
6954;483;847;2;Check-Out;2;0;0;2400;2015-09-03;2015-09-06
6955;656;306;2;Check-Out;2;0;0;2400;2015-09-03;2015-09-07
6956;470;852;2;Check-Out;2;0;0;2400;2015-09-03;2015-09-07
6957;601;468;2;Check-Out;2;0;0;2400;2015-09-03;2015-09-07
6958;757;215;2;Check-Out;1;0;0;1340;2015-09-03;2015-09-07
6959;498;768;2;Check-Out;2;0;0;2400;2015-09-03;2015-09-08
6960;274;205;2;Check-Out;2;0;0;1420;2015-09-03;2015-09-08
6961;551;510;2;Check-Out;2;0;0;2430;2015-09-03;2015-09-10
6962;20;930;2;Check-Out;2;0;0;1710;2015-09-03;2015-09-13
6963;352;203;2;Check-Out;1;0;0;2410;2015-09-03;2015-09-17
6964;366;272;2;Check-Out;2;2;0;90;2015-09-03;2015-09-04
6965;292;265;2;Check-Out;2;0;0;90;2015-09-03;2015-09-04
6966;3;931;1;Check-Out;2;0;0;0;2015-09-03;2015-09-04
6967;258;567;2;Check-Out;2;2;0;90;2015-09-03;2015-09-04
6968;677;301;1;Check-Out;2;0;0;0;2015-09-03;2015-09-04
6969;376;439;2;Check-Out;2;0;0;90;2015-09-03;2015-09-04
6970;913;326;1;Check-Out;2;2;0;140;2015-09-03;2015-09-04
6971;515;199;2;Check-Out;2;0;0;90;2015-09-03;2015-09-05
6972;399;258;2;Check-Out;2;0;0;90;2015-09-03;2015-09-05
6973;419;372;2;Check-Out;2;0;0;90;2015-09-03;2015-09-05
6974;426;877;2;Check-Out;2;0;0;90;2015-09-03;2015-09-05
6975;249;900;2;Check-Out;2;0;0;90;2015-09-03;2015-09-05
6976;330;736;2;Check-Out;1;0;0;90;2015-09-03;2015-09-05
6977;789;533;1;Check-Out;1;0;0;0;2015-09-03;2015-09-05
6978;260;543;2;Check-Out;2;2;0;90;2015-09-03;2015-09-05
6979;221;288;2;Check-Out;2;0;0;90;2015-09-03;2015-09-06
6980;480;337;2;Canceled;2;0;0;90;2015-09-03;2015-09-06
6981;942;210;2;Check-Out;2;0;0;90;2015-09-03;2015-09-06
6982;634;804;2;Check-Out;2;0;0;90;2015-09-03;2015-09-06
6983;172;337;2;Check-Out;2;0;0;90;2015-09-03;2015-09-06
6984;345;414;2;Check-Out;2;0;0;90;2015-09-03;2015-09-06
6985;112;278;2;Check-Out;2;2;0;90;2015-09-03;2015-09-06
6986;80;205;2;Check-Out;2;0;0;90;2015-09-03;2015-09-06
6987;64;500;2;Check-Out;2;1;0;90;2015-09-03;2015-09-06
6988;335;414;2;Check-Out;2;0;0;90;2015-09-03;2015-09-06
6989;281;311;1;Check-Out;1;0;0;0;2015-09-03;2015-09-07
6990;712;611;2;Check-Out;1;0;0;80;2015-09-03;2015-09-07
6991;906;888;2;Check-Out;2;0;0;130;2015-09-03;2015-09-07
6992;920;240;2;Check-Out;2;0;0;70;2015-09-03;2015-09-07
6993;306;295;2;Check-Out;2;0;0;220;2015-09-03;2015-09-07
6994;167;918;2;Check-Out;2;0;0;90;2015-09-03;2015-09-08
6995;833;432;2;Check-Out;2;0;0;90;2015-09-03;2015-09-08
6996;483;661;2;Check-Out;2;0;0;90;2015-09-03;2015-09-09
6997;676;966;2;Check-Out;2;0;0;130;2015-09-03;2015-09-10
6998;399;690;2;Check-Out;2;0;0;90;2015-09-03;2015-09-06
6999;480;888;2;Check-Out;2;0;0;90;2015-09-03;2015-09-06
7000;333;516;2;Check-Out;2;0;0;90;2015-09-03;2015-09-06
7001;352;124;1;Check-Out;1;0;0;0;2015-09-03;2015-09-05
7002;303;834;2;Canceled;2;0;0;10;2015-09-03;2015-09-05
7003;993;619;2;Canceled;2;0;0;10;2015-09-03;2015-09-05
7004;1000;240;2;Canceled;2;0;0;10;2015-09-03;2015-09-05
7005;119;708;2;Canceled;2;0;0;10;2015-09-03;2015-09-05
7006;396;768;2;Canceled;2;0;0;10;2015-09-03;2015-09-05
7007;764;649;2;Canceled;2;0;0;10;2015-09-03;2015-09-05
7008;969;703;2;Canceled;2;0;0;10;2015-09-03;2015-09-05
7009;136;618;2;Canceled;2;0;0;10;2015-09-03;2015-09-05
7010;633;613;2;Canceled;2;0;0;10;2015-09-03;2015-09-05
7011;36;925;2;Canceled;2;0;0;10;2015-09-03;2015-09-05
7012;618;175;2;Canceled;2;0;0;10;2015-09-03;2015-09-05
7013;1007;691;2;Canceled;2;0;0;10;2015-09-03;2015-09-05
7014;279;931;2;Canceled;2;0;0;10;2015-09-03;2015-09-05
7015;632;631;2;Canceled;2;0;0;10;2015-09-03;2015-09-05
7016;58;649;2;Canceled;2;0;0;10;2015-09-03;2015-09-05
7017;797;852;2;Canceled;2;0;0;10;2015-09-03;2015-09-05
7018;266;871;2;Canceled;2;0;0;10;2015-09-03;2015-09-05
7019;23;798;2;Canceled;2;0;0;10;2015-09-03;2015-09-05
7020;99;679;2;Canceled;2;0;0;10;2015-09-03;2015-09-05
7021;728;967;2;Canceled;2;0;0;10;2015-09-03;2015-09-05
7022;315;474;2;Canceled;2;0;0;10;2015-09-03;2015-09-05
7023;751;972;2;Canceled;2;0;0;10;2015-09-03;2015-09-05
7024;529;858;2;Canceled;2;0;0;10;2015-09-03;2015-09-05
7025;401;156;2;Canceled;2;0;0;10;2015-09-03;2015-09-05
7026;251;919;2;Canceled;2;0;0;10;2015-09-03;2015-09-05
7027;656;475;2;Canceled;2;0;0;10;2015-09-03;2015-09-05
7028;702;618;2;Canceled;2;0;0;10;2015-09-03;2015-09-05
7029;354;805;2;Canceled;2;0;0;10;2015-09-03;2015-09-05
7030;514;823;2;Canceled;2;0;0;10;2015-09-03;2015-09-05
7031;440;301;2;Canceled;2;0;0;10;2015-09-03;2015-09-05
7032;246;780;2;Canceled;2;0;0;10;2015-09-03;2015-09-05
7033;423;492;2;Canceled;2;0;0;10;2015-09-03;2015-09-05
7034;97;547;2;Canceled;2;0;0;10;2015-09-03;2015-09-05
7035;809;685;2;Canceled;2;0;0;10;2015-09-03;2015-09-05
7036;130;457;2;Canceled;2;0;0;10;2015-09-03;2015-09-05
7037;611;613;2;Canceled;2;0;0;10;2015-09-03;2015-09-05
7038;567;234;2;Canceled;2;0;0;10;2015-09-03;2015-09-05
7039;166;132;2;Canceled;2;0;0;10;2015-09-03;2015-09-05
7040;169;643;2;Canceled;2;0;0;10;2015-09-03;2015-09-05
7041;856;403;2;Canceled;2;0;0;10;2015-09-03;2015-09-05
7042;689;569;1;Check-Out;1;0;0;0;2015-09-03;2015-09-05
7043;746;478;1;Check-Out;1;0;0;0;2015-09-03;2015-09-05
7044;584;505;2;Check-Out;2;0;0;70;2015-09-03;2015-09-05
7045;35;270;2;Check-Out;2;0;0;90;2015-09-03;2015-09-05
7046;260;246;2;Check-Out;2;0;0;90;2015-09-03;2015-09-06
7047;687;309;1;Check-Out;1;1;0;140;2015-09-03;2015-09-06
7048;188;193;1;Check-Out;2;0;0;140;2015-09-03;2015-09-06
7049;64;900;3;Check-Out;2;0;0;0;2015-09-04;2015-09-05
7050;835;289;2;Canceled;2;0;0;2400;2015-09-04;2015-09-05
7051;636;547;2;Check-Out;2;0;0;2400;2015-09-04;2015-09-05
7052;269;456;1;Check-Out;2;0;0;2500;2015-09-04;2015-09-05
7053;320;394;2;Check-Out;3;0;0;960;2015-09-04;2015-09-06
7054;888;348;2;Check-Out;2;0;0;2400;2015-09-04;2015-09-06
7055;120;876;2;Canceled;2;0;0;2400;2015-09-04;2015-09-06
7056;759;978;2;Check-Out;2;0;0;0;2015-09-04;2015-09-06
7057;947;120;2;Canceled;2;0;0;2400;2015-09-04;2015-09-06
7058;623;474;2;Check-Out;2;0;0;2400;2015-09-04;2015-09-06
